TIME,DATA_VALUE,retrieved_at
20051114,3.5,2026-08-21
20051115,3.5,2026-08-21
20051116,3.5,2026-08-21
20051117,3.5,2026-08-21
20051118,3.5,2026-08-21
20051119,3.5,2026-08-21
20051120,3.5,2026-08-21
20051121,3.5,2026-08-21
20051122,3.5,2026-08-21
20051123,3.5,2026-08-21
20051124,3.5,2026-08-21
20051125,3.5,2026-08-21
20051126,3.5,2026-08-21
20051127,3.5,2026-08-21
20051128,3.5,2026-08-21
20051129,3.5,2026-08-21
20051130,3.5,2026-08-21
20051201,3.5,2026-08-21
20051202,3.5,2026-08-21
20051203,3.5,2026-08-21
20051204,3.5,2026-08-21
20051205,3.5,2026-08-21
20051206,3.5,2026-08-21
20051207,3.5,2026-08-21
20051208,3.75,2026-08-21
20051209,3.75,2026-08-21
20051210,3.75,2026-08-21
20051211,3.75,2026-08-21
20051212,3.75,2026-08-21
20051213,3.75,2026-08-21
20051214,3.75,2026-08-21
20051215,3.75,2026-08-21
20051216,3.75,2026-08-21
20051217,3.75,2026-08-21
20051218,3.75,2026-08-21
20051219,3.75,2026-08-21
20051220,3.75,2026-08-21
20051221,3.75,2026-08-21
20051222,3.75,2026-08-21
20051223,3.75,2026-08-21
20051224,3.75,2026-08-21
20051225,3.75,2026-08-21
20051226,3.75,2026-08-21
20051227,3.75,2026-08-21
20051228,3.75,2026-08-21
20051229,3.75,2026-08-21
20051230,3.75,2026-08-21
20051231,3.75,2026-08-21
20060101,3.75,2026-08-21
20060102,3.75,2026-08-21
20060103,3.75,2026-08-21
20060104,3.75,2026-08-21
20060105,3.75,2026-08-21
20060106,3.75,2026-08-21
20060107,3.75,2026-08-21
20060108,3.75,2026-08-21
20060109,3.75,2026-08-21
20060110,3.75,2026-08-21
20060111,3.75,2026-08-21
20060112,3.75,2026-08-21
20060113,3.75,2026-08-21
20060114,3.75,2026-08-21
20060115,3.75,2026-08-21
20060116,3.75,2026-08-21
20060117,3.75,2026-08-21
20060118,3.75,2026-08-21
20060119,3.75,2026-08-21
20060120,3.75,2026-08-21
20060121,3.75,2026-08-21
20060122,3.75,2026-08-21
20060123,3.75,2026-08-21
20060124,3.75,2026-08-21
20060125,3.75,2026-08-21
20060126,3.75,2026-08-21
20060127,3.75,2026-08-21
20060128,3.75,2026-08-21
20060129,3.75,2026-08-21
20060130,3.75,2026-08-21
20060131,3.75,2026-08-21
20060201,3.75,2026-08-21
20060202,3.75,2026-08-21
20060203,3.75,2026-08-21
20060204,3.75,2026-08-21
20060205,3.75,2026-08-21
20060206,3.75,2026-08-21
20060207,3.75,2026-08-21
20060208,3.75,2026-08-21
20060209,4,2026-08-21
20060210,4,2026-08-21
20060211,4,2026-08-21
20060212,4,2026-08-21
20060213,4,2026-08-21
20060214,4,2026-08-21
20060215,4,2026-08-21
20060216,4,2026-08-21
20060217,4,2026-08-21
20060218,4,2026-08-21
20060219,4,2026-08-21
20060220,4,2026-08-21
20060221,4,2026-08-21
20060222,4,2026-08-21
20060223,4,2026-08-21
20060224,4,2026-08-21
20060225,4,2026-08-21
20060226,4,2026-08-21
20060227,4,2026-08-21
20060228,4,2026-08-21
20060301,4,2026-08-21
20060302,4,2026-08-21
20060303,4,2026-08-21
20060304,4,2026-08-21
20060305,4,2026-08-21
20060306,4,2026-08-21
20060307,4,2026-08-21
20060308,4,2026-08-21
20060309,4,2026-08-21
20060310,4,2026-08-21
20060311,4,2026-08-21
20060312,4,2026-08-21
20060313,4,2026-08-21
20060314,4,2026-08-21
20060315,4,2026-08-21
20060316,4,2026-08-21
20060317,4,2026-08-21
20060318,4,2026-08-21
20060319,4,2026-08-21
20060320,4,2026-08-21
20060321,4,2026-08-21
20060322,4,2026-08-21
20060323,4,2026-08-21
20060324,4,2026-08-21
20060325,4,2026-08-21
20060326,4,2026-08-21
20060327,4,2026-08-21
20060328,4,2026-08-21
20060329,4,2026-08-21
20060330,4,2026-08-21
20060331,4,2026-08-21
20060401,4,2026-08-21
20060402,4,2026-08-21
20060403,4,2026-08-21
20060404,4,2026-08-21
20060405,4,2026-08-21
20060406,4,2026-08-21
20060407,4,2026-08-21
20060408,4,2026-08-21
20060409,4,2026-08-21
20060410,4,2026-08-21
20060411,4,2026-08-21
20060412,4,2026-08-21
20060413,4,2026-08-21
20060414,4,2026-08-21
20060415,4,2026-08-21
20060416,4,2026-08-21
20060417,4,2026-08-21
20060418,4,2026-08-21
20060419,4,2026-08-21
20060420,4,2026-08-21
20060421,4,2026-08-21
20060422,4,2026-08-21
20060423,4,2026-08-21
20060424,4,2026-08-21
20060425,4,2026-08-21
20060426,4,2026-08-21
20060427,4,2026-08-21
20060428,4,2026-08-21
20060429,4,2026-08-21
20060430,4,2026-08-21
20060501,4,2026-08-21
20060502,4,2026-08-21
20060503,4,2026-08-21
20060504,4,2026-08-21
20060505,4,2026-08-21
20060506,4,2026-08-21
20060507,4,2026-08-21
20060508,4,2026-08-21
20060509,4,2026-08-21
20060510,4,2026-08-21
20060511,4,2026-08-21
20060512,4,2026-08-21
20060513,4,2026-08-21
20060514,4,2026-08-21
20060515,4,2026-08-21
20060516,4,2026-08-21
20060517,4,2026-08-21
20060518,4,2026-08-21
20060519,4,2026-08-21
20060520,4,2026-08-21
20060521,4,2026-08-21
20060522,4,2026-08-21
20060523,4,2026-08-21
20060524,4,2026-08-21
20060525,4,2026-08-21
20060526,4,2026-08-21
20060527,4,2026-08-21
20060528,4,2026-08-21
20060529,4,2026-08-21
20060530,4,2026-08-21
20060531,4,2026-08-21
20060601,4,2026-08-21
20060602,4,2026-08-21
20060603,4,2026-08-21
20060604,4,2026-08-21
20060605,4,2026-08-21
20060606,4,2026-08-21
20060607,4,2026-08-21
20060608,4.25,2026-08-21
20060609,4.25,2026-08-21
20060610,4.25,2026-08-21
20060611,4.25,2026-08-21
20060612,4.25,2026-08-21
20060613,4.25,2026-08-21
20060614,4.25,2026-08-21
20060615,4.25,2026-08-21
20060616,4.25,2026-08-21
20060617,4.25,2026-08-21
20060618,4.25,2026-08-21
20060619,4.25,2026-08-21
20060620,4.25,2026-08-21
20060621,4.25,2026-08-21
20060622,4.25,2026-08-21
20060623,4.25,2026-08-21
20060624,4.25,2026-08-21
20060625,4.25,2026-08-21
20060626,4.25,2026-08-21
20060627,4.25,2026-08-21
20060628,4.25,2026-08-21
20060629,4.25,2026-08-21
20060630,4.25,2026-08-21
20060701,4.25,2026-08-21
20060702,4.25,2026-08-21
20060703,4.25,2026-08-21
20060704,4.25,2026-08-21
20060705,4.25,2026-08-21
20060706,4.25,2026-08-21
20060707,4.25,2026-08-21
20060708,4.25,2026-08-21
20060709,4.25,2026-08-21
20060710,4.25,2026-08-21
20060711,4.25,2026-08-21
20060712,4.25,2026-08-21
20060713,4.25,2026-08-21
20060714,4.25,2026-08-21
20060715,4.25,2026-08-21
20060716,4.25,2026-08-21
20060717,4.25,2026-08-21
20060718,4.25,2026-08-21
20060719,4.25,2026-08-21
20060720,4.25,2026-08-21
20060721,4.25,2026-08-21
20060722,4.25,2026-08-21
20060723,4.25,2026-08-21
20060724,4.25,2026-08-21
20060725,4.25,2026-08-21
20060726,4.25,2026-08-21
20060727,4.25,2026-08-21
20060728,4.25,2026-08-21
20060729,4.25,2026-08-21
20060730,4.25,2026-08-21
20060731,4.25,2026-08-21
20060801,4.25,2026-08-21
20060802,4.25,2026-08-21
20060803,4.25,2026-08-21
20060804,4.25,2026-08-21
20060805,4.25,2026-08-21
20060806,4.25,2026-08-21
20060807,4.25,2026-08-21
20060808,4.25,2026-08-21
20060809,4.25,2026-08-21
20060810,4.5,2026-08-21
20060811,4.5,2026-08-21
20060812,4.5,2026-08-21
20060813,4.5,2026-08-21
20060814,4.5,2026-08-21
20060815,4.5,2026-08-21
20060816,4.5,2026-08-21
20060817,4.5,2026-08-21
20060818,4.5,2026-08-21
20060819,4.5,2026-08-21
20060820,4.5,2026-08-21
20060821,4.5,2026-08-21
20060822,4.5,2026-08-21
20060823,4.5,2026-08-21
20060824,4.5,2026-08-21
20060825,4.5,2026-08-21
20060826,4.5,2026-08-21
20060827,4.5,2026-08-21
20060828,4.5,2026-08-21
20060829,4.5,2026-08-21
20060830,4.5,2026-08-21
20060831,4.5,2026-08-21
20060901,4.5,2026-08-21
20060902,4.5,2026-08-21
20060903,4.5,2026-08-21
20060904,4.5,2026-08-21
20060905,4.5,2026-08-21
20060906,4.5,2026-08-21
20060907,4.5,2026-08-21
20060908,4.5,2026-08-21
20060909,4.5,2026-08-21
20060910,4.5,2026-08-21
20060911,4.5,2026-08-21
20060912,4.5,2026-08-21
20060913,4.5,2026-08-21
20060914,4.5,2026-08-21
20060915,4.5,2026-08-21
20060916,4.5,2026-08-21
20060917,4.5,2026-08-21
20060918,4.5,2026-08-21
20060919,4.5,2026-08-21
20060920,4.5,2026-08-21
20060921,4.5,2026-08-21
20060922,4.5,2026-08-21
20060923,4.5,2026-08-21
20060924,4.5,2026-08-21
20060925,4.5,2026-08-21
20060926,4.5,2026-08-21
20060927,4.5,2026-08-21
20060928,4.5,2026-08-21
20060929,4.5,2026-08-21
20060930,4.5,2026-08-21
20061001,4.5,2026-08-21
20061002,4.5,2026-08-21
20061003,4.5,2026-08-21
20061004,4.5,2026-08-21
20061005,4.5,2026-08-21
20061006,4.5,2026-08-21
20061007,4.5,2026-08-21
20061008,4.5,2026-08-21
20061009,4.5,2026-08-21
20061010,4.5,2026-08-21
20061011,4.5,2026-08-21
20061012,4.5,2026-08-21
20061013,4.5,2026-08-21
20061014,4.5,2026-08-21
20061015,4.5,2026-08-21
20061016,4.5,2026-08-21
20061017,4.5,2026-08-21
20061018,4.5,2026-08-21
20061019,4.5,2026-08-21
20061020,4.5,2026-08-21
20061021,4.5,2026-08-21
20061022,4.5,2026-08-21
20061023,4.5,2026-08-21
20061024,4.5,2026-08-21
20061025,4.5,2026-08-21
20061026,4.5,2026-08-21
20061027,4.5,2026-08-21
20061028,4.5,2026-08-21
20061029,4.5,2026-08-21
20061030,4.5,2026-08-21
20061031,4.5,2026-08-21
20061101,4.5,2026-08-21
20061102,4.5,2026-08-21
20061103,4.5,2026-08-21
20061104,4.5,2026-08-21
20061105,4.5,2026-08-21
20061106,4.5,2026-08-21
20061107,4.5,2026-08-21
20061108,4.5,2026-08-21
20061109,4.5,2026-08-21
20061110,4.5,2026-08-21
20061111,4.5,2026-08-21
20061112,4.5,2026-08-21
20061113,4.5,2026-08-21
20061114,4.5,2026-08-21
20061115,4.5,2026-08-21
20061116,4.5,2026-08-21
20061117,4.5,2026-08-21
20061118,4.5,2026-08-21
20061119,4.5,2026-08-21
20061120,4.5,2026-08-21
20061121,4.5,2026-08-21
20061122,4.5,2026-08-21
20061123,4.5,2026-08-21
20061124,4.5,2026-08-21
20061125,4.5,2026-08-21
20061126,4.5,2026-08-21
20061127,4.5,2026-08-21
20061128,4.5,2026-08-21
20061129,4.5,2026-08-21
20061130,4.5,2026-08-21
20061201,4.5,2026-08-21
20061202,4.5,2026-08-21
20061203,4.5,2026-08-21
20061204,4.5,2026-08-21
20061205,4.5,2026-08-21
20061206,4.5,2026-08-21
20061207,4.5,2026-08-21
20061208,4.5,2026-08-21
20061209,4.5,2026-08-21
20061210,4.5,2026-08-21
20061211,4.5,2026-08-21
20061212,4.5,2026-08-21
20061213,4.5,2026-08-21
20061214,4.5,2026-08-21
20061215,4.5,2026-08-21
20061216,4.5,2026-08-21
20061217,4.5,2026-08-21
20061218,4.5,2026-08-21
20061219,4.5,2026-08-21
20061220,4.5,2026-08-21
20061221,4.5,2026-08-21
20061222,4.5,2026-08-21
20061223,4.5,2026-08-21
20061224,4.5,2026-08-21
20061225,4.5,2026-08-21
20061226,4.5,2026-08-21
20061227,4.5,2026-08-21
20061228,4.5,2026-08-21
20061229,4.5,2026-08-21
20061230,4.5,2026-08-21
20061231,4.5,2026-08-21
20070101,4.5,2026-08-21
20070102,4.5,2026-08-21
20070103,4.5,2026-08-21
20070104,4.5,2026-08-21
20070105,4.5,2026-08-21
20070106,4.5,2026-08-21
20070107,4.5,2026-08-21
20070108,4.5,2026-08-21
20070109,4.5,2026-08-21
20070110,4.5,2026-08-21
20070111,4.5,2026-08-21
20070112,4.5,2026-08-21
20070113,4.5,2026-08-21
20070114,4.5,2026-08-21
20070115,4.5,2026-08-21
20070116,4.5,2026-08-21
20070117,4.5,2026-08-21
20070118,4.5,2026-08-21
20070119,4.5,2026-08-21
20070120,4.5,2026-08-21
20070121,4.5,2026-08-21
20070122,4.5,2026-08-21
20070123,4.5,2026-08-21
20070124,4.5,2026-08-21
20070125,4.5,2026-08-21
20070126,4.5,2026-08-21
20070127,4.5,2026-08-21
20070128,4.5,2026-08-21
20070129,4.5,2026-08-21
20070130,4.5,2026-08-21
20070131,4.5,2026-08-21
20070201,4.5,2026-08-21
20070202,4.5,2026-08-21
20070203,4.5,2026-08-21
20070204,4.5,2026-08-21
20070205,4.5,2026-08-21
20070206,4.5,2026-08-21
20070207,4.5,2026-08-21
20070208,4.5,2026-08-21
20070209,4.5,2026-08-21
20070210,4.5,2026-08-21
20070211,4.5,2026-08-21
20070212,4.5,2026-08-21
20070213,4.5,2026-08-21
20070214,4.5,2026-08-21
20070215,4.5,2026-08-21
20070216,4.5,2026-08-21
20070217,4.5,2026-08-21
20070218,4.5,2026-08-21
20070219,4.5,2026-08-21
20070220,4.5,2026-08-21
20070221,4.5,2026-08-21
20070222,4.5,2026-08-21
20070223,4.5,2026-08-21
20070224,4.5,2026-08-21
20070225,4.5,2026-08-21
20070226,4.5,2026-08-21
20070227,4.5,2026-08-21
20070228,4.5,2026-08-21
20070301,4.5,2026-08-21
20070302,4.5,2026-08-21
20070303,4.5,2026-08-21
20070304,4.5,2026-08-21
20070305,4.5,2026-08-21
20070306,4.5,2026-08-21
20070307,4.5,2026-08-21
20070308,4.5,2026-08-21
20070309,4.5,2026-08-21
20070310,4.5,2026-08-21
20070311,4.5,2026-08-21
20070312,4.5,2026-08-21
20070313,4.5,2026-08-21
20070314,4.5,2026-08-21
20070315,4.5,2026-08-21
20070316,4.5,2026-08-21
20070317,4.5,2026-08-21
20070318,4.5,2026-08-21
20070319,4.5,2026-08-21
20070320,4.5,2026-08-21
20070321,4.5,2026-08-21
20070322,4.5,2026-08-21
20070323,4.5,2026-08-21
20070324,4.5,2026-08-21
20070325,4.5,2026-08-21
20070326,4.5,2026-08-21
20070327,4.5,2026-08-21
20070328,4.5,2026-08-21
20070329,4.5,2026-08-21
20070330,4.5,2026-08-21
20070331,4.5,2026-08-21
20070401,4.5,2026-08-21
20070402,4.5,2026-08-21
20070403,4.5,2026-08-21
20070404,4.5,2026-08-21
20070405,4.5,2026-08-21
20070406,4.5,2026-08-21
20070407,4.5,2026-08-21
20070408,4.5,2026-08-21
20070409,4.5,2026-08-21
20070410,4.5,2026-08-21
20070411,4.5,2026-08-21
20070412,4.5,2026-08-21
20070413,4.5,2026-08-21
20070414,4.5,2026-08-21
20070415,4.5,2026-08-21
20070416,4.5,2026-08-21
20070417,4.5,2026-08-21
20070418,4.5,2026-08-21
20070419,4.5,2026-08-21
20070420,4.5,2026-08-21
20070421,4.5,2026-08-21
20070422,4.5,2026-08-21
20070423,4.5,2026-08-21
20070424,4.5,2026-08-21
20070425,4.5,2026-08-21
20070426,4.5,2026-08-21
20070427,4.5,2026-08-21
20070428,4.5,2026-08-21
20070429,4.5,2026-08-21
20070430,4.5,2026-08-21
20070501,4.5,2026-08-21
20070502,4.5,2026-08-21
20070503,4.5,2026-08-21
20070504,4.5,2026-08-21
20070505,4.5,2026-08-21
20070506,4.5,2026-08-21
20070507,4.5,2026-08-21
20070508,4.5,2026-08-21
20070509,4.5,2026-08-21
20070510,4.5,2026-08-21
20070511,4.5,2026-08-21
20070512,4.5,2026-08-21
20070513,4.5,2026-08-21
20070514,4.5,2026-08-21
20070515,4.5,2026-08-21
20070516,4.5,2026-08-21
20070517,4.5,2026-08-21
20070518,4.5,2026-08-21
20070519,4.5,2026-08-21
20070520,4.5,2026-08-21
20070521,4.5,2026-08-21
20070522,4.5,2026-08-21
20070523,4.5,2026-08-21
20070524,4.5,2026-08-21
20070525,4.5,2026-08-21
20070526,4.5,2026-08-21
20070527,4.5,2026-08-21
20070528,4.5,2026-08-21
20070529,4.5,2026-08-21
20070530,4.5,2026-08-21
20070531,4.5,2026-08-21
20070601,4.5,2026-08-21
20070602,4.5,2026-08-21
20070603,4.5,2026-08-21
20070604,4.5,2026-08-21
20070605,4.5,2026-08-21
20070606,4.5,2026-08-21
20070607,4.5,2026-08-21
20070608,4.5,2026-08-21
20070609,4.5,2026-08-21
20070610,4.5,2026-08-21
20070611,4.5,2026-08-21
20070612,4.5,2026-08-21
20070613,4.5,2026-08-21
20070614,4.5,2026-08-21
20070615,4.5,2026-08-21
20070616,4.5,2026-08-21
20070617,4.5,2026-08-21
20070618,4.5,2026-08-21
20070619,4.5,2026-08-21
20070620,4.5,2026-08-21
20070621,4.5,2026-08-21
20070622,4.5,2026-08-21
20070623,4.5,2026-08-21
20070624,4.5,2026-08-21
20070625,4.5,2026-08-21
20070626,4.5,2026-08-21
20070627,4.5,2026-08-21
20070628,4.5,2026-08-21
20070629,4.5,2026-08-21
20070630,4.5,2026-08-21
20070701,4.5,2026-08-21
20070702,4.5,2026-08-21
20070703,4.5,2026-08-21
20070704,4.5,2026-08-21
20070705,4.5,2026-08-21
20070706,4.5,2026-08-21
20070707,4.5,2026-08-21
20070708,4.5,2026-08-21
20070709,4.5,2026-08-21
20070710,4.5,2026-08-21
20070711,4.5,2026-08-21
20070712,4.75,2026-08-21
20070713,4.75,2026-08-21
20070714,4.75,2026-08-21
20070715,4.75,2026-08-21
20070716,4.75,2026-08-21
20070717,4.75,2026-08-21
20070718,4.75,2026-08-21
20070719,4.75,2026-08-21
20070720,4.75,2026-08-21
20070721,4.75,2026-08-21
20070722,4.75,2026-08-21
20070723,4.75,2026-08-21
20070724,4.75,2026-08-21
20070725,4.75,2026-08-21
20070726,4.75,2026-08-21
20070727,4.75,2026-08-21
20070728,4.75,2026-08-21
20070729,4.75,2026-08-21
20070730,4.75,2026-08-21
20070731,4.75,2026-08-21
20070801,4.75,2026-08-21
20070802,4.75,2026-08-21
20070803,4.75,2026-08-21
20070804,4.75,2026-08-21
20070805,4.75,2026-08-21
20070806,4.75,2026-08-21
20070807,4.75,2026-08-21
20070808,4.75,2026-08-21
20070809,5,2026-08-21
20070810,5,2026-08-21
20070811,5,2026-08-21
20070812,5,2026-08-21
20070813,5,2026-08-21
20070814,5,2026-08-21
20070815,5,2026-08-21
20070816,5,2026-08-21
20070817,5,2026-08-21
20070818,5,2026-08-21
20070819,5,2026-08-21
20070820,5,2026-08-21
20070821,5,2026-08-21
20070822,5,2026-08-21
20070823,5,2026-08-21
20070824,5,2026-08-21
20070825,5,2026-08-21
20070826,5,2026-08-21
20070827,5,2026-08-21
20070828,5,2026-08-21
20070829,5,2026-08-21
20070830,5,2026-08-21
20070831,5,2026-08-21
20070901,5,2026-08-21
20070902,5,2026-08-21
20070903,5,2026-08-21
20070904,5,2026-08-21
20070905,5,2026-08-21
20070906,5,2026-08-21
20070907,5,2026-08-21
20070908,5,2026-08-21
20070909,5,2026-08-21
20070910,5,2026-08-21
20070911,5,2026-08-21
20070912,5,2026-08-21
20070913,5,2026-08-21
20070914,5,2026-08-21
20070915,5,2026-08-21
20070916,5,2026-08-21
20070917,5,2026-08-21
20070918,5,2026-08-21
20070919,5,2026-08-21
20070920,5,2026-08-21
20070921,5,2026-08-21
20070922,5,2026-08-21
20070923,5,2026-08-21
20070924,5,2026-08-21
20070925,5,2026-08-21
20070926,5,2026-08-21
20070927,5,2026-08-21
20070928,5,2026-08-21
20070929,5,2026-08-21
20070930,5,2026-08-21
20071001,5,2026-08-21
20071002,5,2026-08-21
20071003,5,2026-08-21
20071004,5,2026-08-21
20071005,5,2026-08-21
20071006,5,2026-08-21
20071007,5,2026-08-21
20071008,5,2026-08-21
20071009,5,2026-08-21
20071010,5,2026-08-21
20071011,5,2026-08-21
20071012,5,2026-08-21
20071013,5,2026-08-21
20071014,5,2026-08-21
20071015,5,2026-08-21
20071016,5,2026-08-21
20071017,5,2026-08-21
20071018,5,2026-08-21
20071019,5,2026-08-21
20071020,5,2026-08-21
20071021,5,2026-08-21
20071022,5,2026-08-21
20071023,5,2026-08-21
20071024,5,2026-08-21
20071025,5,2026-08-21
20071026,5,2026-08-21
20071027,5,2026-08-21
20071028,5,2026-08-21
20071029,5,2026-08-21
20071030,5,2026-08-21
20071031,5,2026-08-21
20071101,5,2026-08-21
20071102,5,2026-08-21
20071103,5,2026-08-21
20071104,5,2026-08-21
20071105,5,2026-08-21
20071106,5,2026-08-21
20071107,5,2026-08-21
20071108,5,2026-08-21
20071109,5,2026-08-21
20071110,5,2026-08-21
20071111,5,2026-08-21
20071112,5,2026-08-21
20071113,5,2026-08-21
20071114,5,2026-08-21
20071115,5,2026-08-21
20071116,5,2026-08-21
20071117,5,2026-08-21
20071118,5,2026-08-21
20071119,5,2026-08-21
20071120,5,2026-08-21
20071121,5,2026-08-21
20071122,5,2026-08-21
20071123,5,2026-08-21
20071124,5,2026-08-21
20071125,5,2026-08-21
20071126,5,2026-08-21
20071127,5,2026-08-21
20071128,5,2026-08-21
20071129,5,2026-08-21
20071130,5,2026-08-21
20071201,5,2026-08-21
20071202,5,2026-08-21
20071203,5,2026-08-21
20071204,5,2026-08-21
20071205,5,2026-08-21
20071206,5,2026-08-21
20071207,5,2026-08-21
20071208,5,2026-08-21
20071209,5,2026-08-21
20071210,5,2026-08-21
20071211,5,2026-08-21
20071212,5,2026-08-21
20071213,5,2026-08-21
20071214,5,2026-08-21
20071215,5,2026-08-21
20071216,5,2026-08-21
20071217,5,2026-08-21
20071218,5,2026-08-21
20071219,5,2026-08-21
20071220,5,2026-08-21
20071221,5,2026-08-21
20071222,5,2026-08-21
20071223,5,2026-08-21
20071224,5,2026-08-21
20071225,5,2026-08-21
20071226,5,2026-08-21
20071227,5,2026-08-21
20071228,5,2026-08-21
20071229,5,2026-08-21
20071230,5,2026-08-21
20071231,5,2026-08-21
20080101,5,2026-08-21
20080102,5,2026-08-21
20080103,5,2026-08-21
20080104,5,2026-08-21
20080105,5,2026-08-21
20080106,5,2026-08-21
20080107,5,2026-08-21
20080108,5,2026-08-21
20080109,5,2026-08-21
20080110,5,2026-08-21
20080111,5,2026-08-21
20080112,5,2026-08-21
20080113,5,2026-08-21
20080114,5,2026-08-21
20080115,5,2026-08-21
20080116,5,2026-08-21
20080117,5,2026-08-21
20080118,5,2026-08-21
20080119,5,2026-08-21
20080120,5,2026-08-21
20080121,5,2026-08-21
20080122,5,2026-08-21
20080123,5,2026-08-21
20080124,5,2026-08-21
20080125,5,2026-08-21
20080126,5,2026-08-21
20080127,5,2026-08-21
20080128,5,2026-08-21
20080129,5,2026-08-21
20080130,5,2026-08-21
20080131,5,2026-08-21
20080201,5,2026-08-21
20080202,5,2026-08-21
20080203,5,2026-08-21
20080204,5,2026-08-21
20080205,5,2026-08-21
20080206,5,2026-08-21
20080207,5,2026-08-21
20080208,5,2026-08-21
20080209,5,2026-08-21
20080210,5,2026-08-21
20080211,5,2026-08-21
20080212,5,2026-08-21
20080213,5,2026-08-21
20080214,5,2026-08-21
20080215,5,2026-08-21
20080216,5,2026-08-21
20080217,5,2026-08-21
20080218,5,2026-08-21
20080219,5,2026-08-21
20080220,5,2026-08-21
20080221,5,2026-08-21
20080222,5,2026-08-21
20080223,5,2026-08-21
20080224,5,2026-08-21
20080225,5,2026-08-21
20080226,5,2026-08-21
20080227,5,2026-08-21
20080228,5,2026-08-21
20080229,5,2026-08-21
20080301,5,2026-08-21
20080302,5,2026-08-21
20080303,5,2026-08-21
20080304,5,2026-08-21
20080305,5,2026-08-21
20080306,5,2026-08-21
20080307,5,2026-08-21
20080308,5,2026-08-21
20080309,5,2026-08-21
20080310,5,2026-08-21
20080311,5,2026-08-21
20080312,5,2026-08-21
20080313,5,2026-08-21
20080314,5,2026-08-21
20080315,5,2026-08-21
20080316,5,2026-08-21
20080317,5,2026-08-21
20080318,5,2026-08-21
20080319,5,2026-08-21
20080320,5,2026-08-21
20080321,5,2026-08-21
20080322,5,2026-08-21
20080323,5,2026-08-21
20080324,5,2026-08-21
20080325,5,2026-08-21
20080326,5,2026-08-21
20080327,5,2026-08-21
20080328,5,2026-08-21
20080329,5,2026-08-21
20080330,5,2026-08-21
20080331,5,2026-08-21
20080401,5,2026-08-21
20080402,5,2026-08-21
20080403,5,2026-08-21
20080404,5,2026-08-21
20080405,5,2026-08-21
20080406,5,2026-08-21
20080407,5,2026-08-21
20080408,5,2026-08-21
20080409,5,2026-08-21
20080410,5,2026-08-21
20080411,5,2026-08-21
20080412,5,2026-08-21
20080413,5,2026-08-21
20080414,5,2026-08-21
20080415,5,2026-08-21
20080416,5,2026-08-21
20080417,5,2026-08-21
20080418,5,2026-08-21
20080419,5,2026-08-21
20080420,5,2026-08-21
20080421,5,2026-08-21
20080422,5,2026-08-21
20080423,5,2026-08-21
20080424,5,2026-08-21
20080425,5,2026-08-21
20080426,5,2026-08-21
20080427,5,2026-08-21
20080428,5,2026-08-21
20080429,5,2026-08-21
20080430,5,2026-08-21
20080501,5,2026-08-21
20080502,5,2026-08-21
20080503,5,2026-08-21
20080504,5,2026-08-21
20080505,5,2026-08-21
20080506,5,2026-08-21
20080507,5,2026-08-21
20080508,5,2026-08-21
20080509,5,2026-08-21
20080510,5,2026-08-21
20080511,5,2026-08-21
20080512,5,2026-08-21
20080513,5,2026-08-21
20080514,5,2026-08-21
20080515,5,2026-08-21
20080516,5,2026-08-21
20080517,5,2026-08-21
20080518,5,2026-08-21
20080519,5,2026-08-21
20080520,5,2026-08-21
20080521,5,2026-08-21
20080522,5,2026-08-21
20080523,5,2026-08-21
20080524,5,2026-08-21
20080525,5,2026-08-21
20080526,5,2026-08-21
20080527,5,2026-08-21
20080528,5,2026-08-21
20080529,5,2026-08-21
20080530,5,2026-08-21
20080531,5,2026-08-21
20080601,5,2026-08-21
20080602,5,2026-08-21
20080603,5,2026-08-21
20080604,5,2026-08-21
20080605,5,2026-08-21
20080606,5,2026-08-21
20080607,5,2026-08-21
20080608,5,2026-08-21
20080609,5,2026-08-21
20080610,5,2026-08-21
20080611,5,2026-08-21
20080612,5,2026-08-21
20080613,5,2026-08-21
20080614,5,2026-08-21
20080615,5,2026-08-21
20080616,5,2026-08-21
20080617,5,2026-08-21
20080618,5,2026-08-21
20080619,5,2026-08-21
20080620,5,2026-08-21
20080621,5,2026-08-21
20080622,5,2026-08-21
20080623,5,2026-08-21
20080624,5,2026-08-21
20080625,5,2026-08-21
20080626,5,2026-08-21
20080627,5,2026-08-21
20080628,5,2026-08-21
20080629,5,2026-08-21
20080630,5,2026-08-21
20080701,5,2026-08-21
20080702,5,2026-08-21
20080703,5,2026-08-21
20080704,5,2026-08-21
20080705,5,2026-08-21
20080706,5,2026-08-21
20080707,5,2026-08-21
20080708,5,2026-08-21
20080709,5,2026-08-21
20080710,5,2026-08-21
20080711,5,2026-08-21
20080712,5,2026-08-21
20080713,5,2026-08-21
20080714,5,2026-08-21
20080715,5,2026-08-21
20080716,5,2026-08-21
20080717,5,2026-08-21
20080718,5,2026-08-21
20080719,5,2026-08-21
20080720,5,2026-08-21
20080721,5,2026-08-21
20080722,5,2026-08-21
20080723,5,2026-08-21
20080724,5,2026-08-21
20080725,5,2026-08-21
20080726,5,2026-08-21
20080727,5,2026-08-21
20080728,5,2026-08-21
20080729,5,2026-08-21
20080730,5,2026-08-21
20080731,5,2026-08-21
20080801,5,2026-08-21
20080802,5,2026-08-21
20080803,5,2026-08-21
20080804,5,2026-08-21
20080805,5,2026-08-21
