TIME,DATA_VALUE,retrieved_at
20121005,3,2026-08-05
20121008,2.99,2026-08-05
20121009,3,2026-08-05
20121010,3.03,2026-08-05
20121011,2.75,2026-08-05
20121012,2.75,2026-08-05
20121015,2.75,2026-08-05
20121016,2.75,2026-08-05
20121017,2.75,2026-08-05
20121018,2.75,2026-08-05
20121019,2.75,2026-08-05
20121022,2.74,2026-08-05
20121023,2.74,2026-08-05
20121024,2.74,2026-08-05
20121025,2.75,2026-08-05
20121026,2.74,2026-08-05
20121029,2.74,2026-08-05
20121030,2.74,2026-08-05
20121031,2.75,2026-08-05
20121101,2.75,2026-08-05
20121102,2.75,2026-08-05
20121105,2.75,2026-08-05
20121106,2.76,2026-08-05
20121107,2.76,2026-08-05
20121108,2.75,2026-08-05
20121109,2.75,2026-08-05
20121112,2.76,2026-08-05
20121113,2.76,2026-08-05
20121114,2.76,2026-08-05
20121115,2.76,2026-08-05
20121116,2.75,2026-08-05
20121119,2.75,2026-08-05
20121120,2.76,2026-08-05
20121121,2.76,2026-08-05
20121122,2.76,2026-08-05
20121123,2.75,2026-08-05
20121126,2.75,2026-08-05
20121127,2.75,2026-08-05
20121128,2.75,2026-08-05
20121129,2.76,2026-08-05
20121130,2.77,2026-08-05
20121203,2.75,2026-08-05
20121204,2.78,2026-08-05
20121205,2.74,2026-08-05
20121206,2.75,2026-08-05
20121207,2.76,2026-08-05
20121210,2.75,2026-08-05
20121211,2.75,2026-08-05
20121212,2.75,2026-08-05
20121213,2.75,2026-08-05
20121214,2.75,2026-08-05
20121217,2.75,2026-08-05
20121218,2.75,2026-08-05
20121220,2.75,2026-08-05
20121221,2.75,2026-08-05
20121224,2.76,2026-08-05
20121226,2.75,2026-08-05
20121227,2.75,2026-08-05
20121228,2.75,2026-08-05
20121231,2.77,2026-08-05
20130102,2.77,2026-08-05
20130103,2.77,2026-08-05
20130104,2.76,2026-08-05
20130107,2.76,2026-08-05
20130108,2.76,2026-08-05
20130109,2.77,2026-08-05
20130110,2.76,2026-08-05
20130111,2.76,2026-08-05
20130114,2.75,2026-08-05
20130115,2.76,2026-08-05
20130116,2.75,2026-08-05
20130117,2.75,2026-08-05
20130118,2.75,2026-08-05
20130121,2.76,2026-08-05
20130122,2.75,2026-08-05
20130123,2.75,2026-08-05
20130124,2.75,2026-08-05
20130125,2.75,2026-08-05
20130128,2.75,2026-08-05
20130129,2.75,2026-08-05
20130130,2.75,2026-08-05
20130131,2.76,2026-08-05
20130201,2.75,2026-08-05
20130204,2.75,2026-08-05
20130205,2.73,2026-08-05
20130206,2.72,2026-08-05
20130207,2.74,2026-08-05
20130208,2.74,2026-08-05
20130212,2.75,2026-08-05
20130213,2.75,2026-08-05
20130214,2.75,2026-08-05
20130215,2.75,2026-08-05
20130218,2.74,2026-08-05
20130219,2.75,2026-08-05
20130220,2.75,2026-08-05
20130221,2.76,2026-08-05
20130222,2.75,2026-08-05
20130225,2.76,2026-08-05
20130226,2.75,2026-08-05
20130227,2.75,2026-08-05
20130228,2.76,2026-08-05
20130304,2.76,2026-08-05
20130305,2.74,2026-08-05
20130306,2.74,2026-08-05
20130307,2.76,2026-08-05
20130308,2.75,2026-08-05
20130311,2.75,2026-08-05
20130312,2.75,2026-08-05
20130313,2.74,2026-08-05
20130314,2.74,2026-08-05
20130315,2.74,2026-08-05
20130318,2.74,2026-08-05
20130319,2.74,2026-08-05
20130320,2.74,2026-08-05
20130321,2.74,2026-08-05
20130322,2.74,2026-08-05
20130325,2.74,2026-08-05
20130326,2.74,2026-08-05
20130327,2.74,2026-08-05
20130328,2.74,2026-08-05
20130329,2.75,2026-08-05
20130401,2.74,2026-08-05
20130402,2.74,2026-08-05
20130403,2.74,2026-08-05
20130404,2.74,2026-08-05
20130405,2.74,2026-08-05
20130408,2.74,2026-08-05
20130409,2.75,2026-08-05
20130410,2.75,2026-08-05
20130411,2.74,2026-08-05
20130412,2.73,2026-08-05
20130415,2.74,2026-08-05
20130416,2.74,2026-08-05
20130417,2.74,2026-08-05
20130418,2.74,2026-08-05
20130419,2.75,2026-08-05
20130422,2.75,2026-08-05
20130423,2.75,2026-08-05
20130424,2.75,2026-08-05
20130425,2.76,2026-08-05
20130426,2.76,2026-08-05
20130429,2.76,2026-08-05
20130430,2.78,2026-08-05
20130502,2.76,2026-08-05
20130503,2.76,2026-08-05
20130506,2.76,2026-08-05
20130507,2.76,2026-08-05
20130508,2.77,2026-08-05
20130509,2.51,2026-08-05
20130510,2.51,2026-08-05
20130513,2.51,2026-08-05
20130514,2.51,2026-08-05
20130515,2.51,2026-08-05
20130516,2.51,2026-08-05
20130520,2.5,2026-08-05
20130521,2.5,2026-08-05
20130522,2.5,2026-08-05
20130523,2.5,2026-08-05
20130524,2.5,2026-08-05
20130527,2.5,2026-08-05
20130528,2.5,2026-08-05
20130529,2.49,2026-08-05
20130530,2.49,2026-08-05
20130531,2.5,2026-08-05
20130603,2.49,2026-08-05
20130604,2.52,2026-08-05
20130605,2.48,2026-08-05
20130607,2.5,2026-08-05
20130610,2.49,2026-08-05
20130611,2.49,2026-08-05
20130612,2.49,2026-08-05
20130613,2.49,2026-08-05
20130614,2.49,2026-08-05
20130617,2.49,2026-08-05
20130618,2.49,2026-08-05
20130619,2.49,2026-08-05
20130620,2.49,2026-08-05
20130621,2.49,2026-08-05
20130624,2.49,2026-08-05
20130625,2.49,2026-08-05
20130626,2.49,2026-08-05
20130627,2.5,2026-08-05
20130628,2.5,2026-08-05
20130701,2.49,2026-08-05
20130702,2.49,2026-08-05
20130703,2.48,2026-08-05
20130704,2.45,2026-08-05
20130705,2.42,2026-08-05
20130708,2.35,2026-08-05
20130709,2.34,2026-08-05
20130710,2.36,2026-08-05
20130711,2.48,2026-08-05
20130712,2.48,2026-08-05
20130715,2.48,2026-08-05
20130716,2.48,2026-08-05
20130717,2.48,2026-08-05
20130718,2.48,2026-08-05
20130719,2.49,2026-08-05
20130722,2.49,2026-08-05
20130723,2.48,2026-08-05
20130724,2.49,2026-08-05
20130725,2.5,2026-08-05
20130726,2.5,2026-08-05
20130729,2.51,2026-08-05
20130730,2.51,2026-08-05
20130731,2.53,2026-08-05
20130801,2.52,2026-08-05
20130802,2.49,2026-08-05
20130805,2.49,2026-08-05
20130806,2.5,2026-08-05
20130807,2.48,2026-08-05
20130808,2.49,2026-08-05
20130809,2.49,2026-08-05
20130812,2.5,2026-08-05
20130813,2.5,2026-08-05
20130814,2.5,2026-08-05
20130816,2.5,2026-08-05
20130819,2.5,2026-08-05
20130820,2.5,2026-08-05
20130821,2.5,2026-08-05
20130822,2.5,2026-08-05
20130823,2.5,2026-08-05
20130826,2.5,2026-08-05
20130827,2.5,2026-08-05
20130828,2.5,2026-08-05
20130829,2.5,2026-08-05
20130830,2.51,2026-08-05
20130902,2.51,2026-08-05
20130903,2.51,2026-08-05
20130904,2.5,2026-08-05
20130905,2.5,2026-08-05
20130906,2.5,2026-08-05
20130909,2.5,2026-08-05
20130910,2.51,2026-08-05
20130911,2.49,2026-08-05
20130912,2.5,2026-08-05
20130913,2.5,2026-08-05
20130916,2.5,2026-08-05
20130917,2.5,2026-08-05
20130923,2.5,2026-08-05
20130924,2.5,2026-08-05
20130925,2.5,2026-08-05
20130926,2.5,2026-08-05
20130927,2.5,2026-08-05
20130930,2.5,2026-08-05
20131001,2.5,2026-08-05
20131002,2.49,2026-08-05
20131004,2.48,2026-08-05
20131007,2.5,2026-08-05
20131008,2.49,2026-08-05
20131010,2.49,2026-08-05
20131011,2.49,2026-08-05
20131014,2.49,2026-08-05
20131015,2.49,2026-08-05
20131016,2.49,2026-08-05
20131017,2.49,2026-08-05
20131018,2.5,2026-08-05
20131021,2.49,2026-08-05
20131022,2.5,2026-08-05
20131023,2.5,2026-08-05
20131024,2.5,2026-08-05
20131025,2.52,2026-08-05
20131028,2.52,2026-08-05
20131029,2.52,2026-08-05
20131030,2.51,2026-08-05
20131031,2.52,2026-08-05
20131101,2.48,2026-08-05
20131104,2.48,2026-08-05
20131105,2.51,2026-08-05
20131106,2.49,2026-08-05
20131107,2.5,2026-08-05
20131108,2.5,2026-08-05
20131111,2.5,2026-08-05
20131112,2.5,2026-08-05
20131113,2.5,2026-08-05
20131114,2.5,2026-08-05
20131115,2.5,2026-08-05
20131118,2.5,2026-08-05
20131119,2.5,2026-08-05
20131120,2.5,2026-08-05
20131121,2.5,2026-08-05
20131122,2.5,2026-08-05
20131125,2.5,2026-08-05
20131126,2.49,2026-08-05
20131127,2.49,2026-08-05
20131128,2.49,2026-08-05
20131129,2.5,2026-08-05
20131202,2.49,2026-08-05
20131203,2.49,2026-08-05
20131204,2.48,2026-08-05
20131205,2.49,2026-08-05
20131206,2.49,2026-08-05
20131209,2.5,2026-08-05
20131210,2.5,2026-08-05
20131211,2.49,2026-08-05
20131212,2.49,2026-08-05
20131213,2.49,2026-08-05
20131216,2.49,2026-08-05
20131217,2.49,2026-08-05
20131218,2.49,2026-08-05
20131219,2.5,2026-08-05
20131220,2.51,2026-08-05
20131223,2.52,2026-08-05
20131224,2.52,2026-08-05
20131226,2.51,2026-08-05
20131227,2.5,2026-08-05
20131230,2.51,2026-08-05
20131231,2.52,2026-08-05
20140102,2.51,2026-08-05
20140103,2.5,2026-08-05
20140106,2.48,2026-08-05
20140107,2.5,2026-08-05
20140108,2.49,2026-08-05
20140109,2.49,2026-08-05
20140110,2.5,2026-08-05
20140113,2.49,2026-08-05
20140114,2.49,2026-08-05
20140115,2.49,2026-08-05
20140116,2.49,2026-08-05
20140117,2.49,2026-08-05
20140120,2.49,2026-08-05
20140121,2.49,2026-08-05
20140122,2.5,2026-08-05
20140123,2.5,2026-08-05
20140124,2.5,2026-08-05
20140127,2.52,2026-08-05
20140128,2.52,2026-08-05
20140129,2.51,2026-08-05
20140203,2.47,2026-08-05
20140204,2.48,2026-08-05
20140205,2.48,2026-08-05
20140206,2.49,2026-08-05
20140207,2.49,2026-08-05
20140210,2.49,2026-08-05
20140211,2.49,2026-08-05
20140212,2.49,2026-08-05
20140213,2.49,2026-08-05
20140214,2.49,2026-08-05
20140217,2.49,2026-08-05
20140218,2.49,2026-08-05
20140219,2.49,2026-08-05
20140220,2.49,2026-08-05
20140221,2.49,2026-08-05
20140224,2.49,2026-08-05
20140225,2.49,2026-08-05
20140226,2.47,2026-08-05
20140227,2.48,2026-08-05
20140228,2.49,2026-08-05
20140303,2.49,2026-08-05
20140304,2.5,2026-08-05
20140305,2.49,2026-08-05
20140306,2.49,2026-08-05
20140307,2.49,2026-08-05
20140310,2.48,2026-08-05
20140311,2.48,2026-08-05
20140312,2.48,2026-08-05
20140313,2.48,2026-08-05
20140314,2.47,2026-08-05
20140317,2.48,2026-08-05
20140318,2.47,2026-08-05
20140319,2.46,2026-08-05
20140320,2.46,2026-08-05
20140321,2.45,2026-08-05
20140324,2.46,2026-08-05
20140325,2.48,2026-08-05
20140326,2.48,2026-08-05
20140327,2.48,2026-08-05
20140328,2.48,2026-08-05
20140331,2.49,2026-08-05
20140401,2.48,2026-08-05
20140402,2.48,2026-08-05
20140403,2.48,2026-08-05
20140404,2.48,2026-08-05
20140407,2.49,2026-08-05
20140408,2.51,2026-08-05
20140409,2.5,2026-08-05
20140410,2.48,2026-08-05
20140411,2.48,2026-08-05
20140414,2.48,2026-08-05
20140415,2.48,2026-08-05
20140416,2.48,2026-08-05
20140417,2.48,2026-08-05
20140418,2.48,2026-08-05
20140421,2.49,2026-08-05
20140422,2.5,2026-08-05
20140423,2.49,2026-08-05
20140424,2.49,2026-08-05
20140425,2.5,2026-08-05
20140428,2.49,2026-08-05
20140429,2.49,2026-08-05
20140430,2.5,2026-08-05
20140502,2.5,2026-08-05
20140507,2.48,2026-08-05
20140508,2.49,2026-08-05
20140509,2.48,2026-08-05
20140512,2.49,2026-08-05
20140513,2.49,2026-08-05
20140514,2.5,2026-08-05
20140515,2.49,2026-08-05
20140516,2.49,2026-08-05
20140519,2.49,2026-08-05
20140520,2.49,2026-08-05
20140521,2.49,2026-08-05
20140522,2.49,2026-08-05
20140523,2.49,2026-08-05
20140526,2.49,2026-08-05
20140527,2.48,2026-08-05
20140528,2.48,2026-08-05
20140529,2.49,2026-08-05
20140530,2.49,2026-08-05
20140602,2.48,2026-08-05
20140603,2.48,2026-08-05
20140605,2.48,2026-08-05
20140609,2.48,2026-08-05
20140610,2.49,2026-08-05
20140611,2.49,2026-08-05
20140612,2.48,2026-08-05
20140613,2.48,2026-08-05
20140616,2.48,2026-08-05
20140617,2.47,2026-08-05
20140618,2.48,2026-08-05
20140619,2.48,2026-08-05
20140620,2.48,2026-08-05
20140623,2.48,2026-08-05
20140624,2.48,2026-08-05
20140625,2.49,2026-08-05
20140626,2.49,2026-08-05
20140627,2.48,2026-08-05
20140630,2.49,2026-08-05
20140701,2.48,2026-08-05
20140702,2.48,2026-08-05
20140703,2.48,2026-08-05
20140704,2.48,2026-08-05
20140707,2.48,2026-08-05
20140708,2.48,2026-08-05
20140709,2.5,2026-08-05
20140710,2.48,2026-08-05
20140711,2.48,2026-08-05
20140714,2.48,2026-08-05
20140715,2.48,2026-08-05
20140716,2.48,2026-08-05
20140717,2.49,2026-08-05
20140718,2.48,2026-08-05
20140721,2.48,2026-08-05
20140722,2.48,2026-08-05
20140723,2.49,2026-08-05
20140724,2.49,2026-08-05
20140725,2.49,2026-08-05
20140728,2.5,2026-08-05
20140729,2.5,2026-08-05
20140730,2.5,2026-08-05
20140731,2.49,2026-08-05
20140801,2.48,2026-08-05
20140804,2.48,2026-08-05
20140805,2.48,2026-08-05
20140806,2.49,2026-08-05
20140807,2.49,2026-08-05
20140808,2.49,2026-08-05
20140811,2.49,2026-08-05
20140812,2.49,2026-08-05
20140813,2.49,2026-08-05
20140814,2.24,2026-08-05
20140818,2.24,2026-08-05
20140819,2.24,2026-08-05
20140820,2.23,2026-08-05
20140821,2.23,2026-08-05
20140822,2.23,2026-08-05
20140825,2.24,2026-08-05
20140826,2.23,2026-08-05
20140827,2.23,2026-08-05
20140828,2.23,2026-08-05
20140829,2.24,2026-08-05
20140901,2.23,2026-08-05
20140902,2.23,2026-08-05
20140903,2.24,2026-08-05
20140904,2.25,2026-08-05
20140905,2.25,2026-08-05
20140911,2.23,2026-08-05
20140912,2.23,2026-08-05
20140915,2.23,2026-08-05
20140916,2.23,2026-08-05
20140917,2.23,2026-08-05
20140918,2.23,2026-08-05
20140919,2.23,2026-08-05
20140922,2.23,2026-08-05
20140923,2.23,2026-08-05
20140924,2.24,2026-08-05
20140925,2.24,2026-08-05
20140926,2.23,2026-08-05
20140929,2.24,2026-08-05
20140930,2.24,2026-08-05
20141001,2.24,2026-08-05
20141002,2.23,2026-08-05
20141006,2.23,2026-08-05
20141007,2.23,2026-08-05
20141008,2.23,2026-08-05
20141010,2.23,2026-08-05
20141013,2.23,2026-08-05
20141014,2.23,2026-08-05
20141015,1.99,2026-08-05
20141016,1.98,2026-08-05
20141017,1.98,2026-08-05
20141020,1.98,2026-08-05
20141021,1.98,2026-08-05
20141022,1.98,2026-08-05
20141023,1.99,2026-08-05
20141024,1.98,2026-08-05
20141027,1.98,2026-08-05
20141028,1.98,2026-08-05
20141029,1.98,2026-08-05
20141030,1.98,2026-08-05
20141031,1.97,2026-08-05
20141103,1.98,2026-08-05
20141104,1.96,2026-08-05
20141105,1.97,2026-08-05
20141106,1.98,2026-08-05
20141107,1.98,2026-08-05
20141110,1.98,2026-08-05
20141111,1.98,2026-08-05
20141112,1.98,2026-08-05
20141113,1.98,2026-08-05
20141114,1.98,2026-08-05
20141117,1.98,2026-08-05
20141118,1.98,2026-08-05
20141119,1.98,2026-08-05
20141120,1.98,2026-08-05
20141121,1.98,2026-08-05
20141124,1.98,2026-08-05
20141125,1.99,2026-08-05
20141126,1.98,2026-08-05
20141127,1.99,2026-08-05
20141128,1.99,2026-08-05
20141201,1.99,2026-08-05
20141202,1.98,2026-08-05
20141203,1.98,2026-08-05
20141204,1.98,2026-08-05
20141205,1.98,2026-08-05
20141208,1.99,2026-08-05
20141209,2.01,2026-08-05
20141210,1.99,2026-08-05
20141211,1.98,2026-08-05
20141212,1.98,2026-08-05
20141215,2,2026-08-05
20141216,1.99,2026-08-05
20141217,1.98,2026-08-05
20141218,1.98,2026-08-05
20141219,1.98,2026-08-05
20141222,1.99,2026-08-05
20141223,1.99,2026-08-05
20141224,1.99,2026-08-05
20141226,1.99,2026-08-05
20141229,1.99,2026-08-05
20141230,2.01,2026-08-05
20141231,2.03,2026-08-05
20150102,2.01,2026-08-05
20150105,2,2026-08-05
20150106,1.98,2026-08-05
20150107,1.99,2026-08-05
20150108,1.99,2026-08-05
20150109,1.98,2026-08-05
20150112,1.99,2026-08-05
20150113,1.99,2026-08-05
20150114,1.99,2026-08-05
20150115,1.99,2026-08-05
20150116,1.98,2026-08-05
20150119,1.98,2026-08-05
20150120,1.98,2026-08-05
20150121,1.98,2026-08-05
20150122,1.99,2026-08-05
20150123,1.99,2026-08-05
20150126,1.99,2026-08-05
20150127,1.99,2026-08-05
20150128,1.99,2026-08-05
20150129,1.99,2026-08-05
20150130,2,2026-08-05
20150202,1.99,2026-08-05
20150203,1.99,2026-08-05
20150204,1.99,2026-08-05
20150205,1.98,2026-08-05
20150206,1.99,2026-08-05
20150209,1.98,2026-08-05
20150210,2,2026-08-05
20150211,1.99,2026-08-05
20150212,1.98,2026-08-05
20150213,1.98,2026-08-05
20150216,1.99,2026-08-05
20150217,1.98,2026-08-05
20150223,1.98,2026-08-05
20150224,1.98,2026-08-05
20150225,1.98,2026-08-05
20150226,1.98,2026-08-05
20150227,1.99,2026-08-05
20150302,1.98,2026-08-05
20150303,1.98,2026-08-05
20150304,1.98,2026-08-05
20150305,1.98,2026-08-05
20150306,1.98,2026-08-05
20150309,1.98,2026-08-05
20150310,1.99,2026-08-05
20150311,1.98,2026-08-05
20150312,1.74,2026-08-05
20150313,1.73,2026-08-05
20150316,1.73,2026-08-05
20150317,1.74,2026-08-05
20150318,1.74,2026-08-05
20150319,1.74,2026-08-05
20150320,1.74,2026-08-05
20150323,1.73,2026-08-05
20150324,1.74,2026-08-05
20150325,1.74,2026-08-05
20150326,1.74,2026-08-05
20150327,1.74,2026-08-05
20150330,1.74,2026-08-05
20150331,1.74,2026-08-05
20150401,1.74,2026-08-05
20150402,1.73,2026-08-05
20150403,1.72,2026-08-05
20150406,1.72,2026-08-05
20150407,1.72,2026-08-05
20150408,1.73,2026-08-05
20150409,1.73,2026-08-05
20150410,1.74,2026-08-05
20150413,1.73,2026-08-05
20150414,1.73,2026-08-05
20150415,1.73,2026-08-05
20150416,1.73,2026-08-05
20150417,1.73,2026-08-05
20150420,1.73,2026-08-05
20150421,1.73,2026-08-05
20150422,1.73,2026-08-05
20150423,1.73,2026-08-05
20150424,1.74,2026-08-05
20150427,1.74,2026-08-05
20150428,1.74,2026-08-05
20150429,1.74,2026-08-05
20150430,1.74,2026-08-05
20150504,1.74,2026-08-05
20150506,1.73,2026-08-05
20150507,1.73,2026-08-05
20150508,1.73,2026-08-05
20150511,1.73,2026-08-05
20150512,1.73,2026-08-05
20150513,1.74,2026-08-05
20150514,1.73,2026-08-05
20150515,1.74,2026-08-05
20150518,1.74,2026-08-05
20150519,1.74,2026-08-05
20150520,1.74,2026-08-05
20150521,1.74,2026-08-05
20150522,1.74,2026-08-05
20150526,1.74,2026-08-05
20150527,1.74,2026-08-05
20150528,1.74,2026-08-05
20150529,1.74,2026-08-05
20150601,1.74,2026-08-05
20150602,1.73,2026-08-05
20150603,1.73,2026-08-05
20150604,1.73,2026-08-05
20150605,1.73,2026-08-05
20150608,1.72,2026-08-05
20150609,1.73,2026-08-05
20150610,1.74,2026-08-05
20150611,1.49,2026-08-05
20150612,1.48,2026-08-05
20150615,1.49,2026-08-05
20150616,1.48,2026-08-05
20150617,1.49,2026-08-05
20150618,1.49,2026-08-05
20150619,1.49,2026-08-05
20150622,1.49,2026-08-05
20150623,1.49,2026-08-05
20150624,1.5,2026-08-05
20150625,1.5,2026-08-05
20150626,1.5,2026-08-05
20150629,1.49,2026-08-05
20150630,1.5,2026-08-05
20150701,1.49,2026-08-05
20150702,1.48,2026-08-05
20150703,1.48,2026-08-05
20150706,1.48,2026-08-05
20150707,1.5,2026-08-05
20150708,1.48,2026-08-05
20150709,1.48,2026-08-05
20150710,1.48,2026-08-05
20150713,1.48,2026-08-05
20150714,1.49,2026-08-05
20150715,1.48,2026-08-05
20150716,1.48,2026-08-05
20150717,1.48,2026-08-05
20150720,1.47,2026-08-05
20150721,1.47,2026-08-05
20150722,1.47,2026-08-05
20150723,1.48,2026-08-05
20150724,1.49,2026-08-05
20150727,1.49,2026-08-05
20150728,1.49,2026-08-05
20150729,1.49,2026-08-05
20150730,1.49,2026-08-05
20150731,1.5,2026-08-05
20150803,1.48,2026-08-05
20150804,1.49,2026-08-05
20150805,1.48,2026-08-05
20150806,1.49,2026-08-05
20150807,1.49,2026-08-05
20150810,1.49,2026-08-05
20150811,1.49,2026-08-05
20150812,1.49,2026-08-05
20150813,1.49,2026-08-05
20150817,1.49,2026-08-05
20150818,1.49,2026-08-05
20150819,1.49,2026-08-05
20150820,1.49,2026-08-05
20150821,1.49,2026-08-05
20150824,1.5,2026-08-05
20150825,1.5,2026-08-05
20150826,1.5,2026-08-05
20150827,1.5,2026-08-05
20150828,1.51,2026-08-05
20150831,1.52,2026-08-05
20150901,1.49,2026-08-05
20150902,1.48,2026-08-05
20150903,1.47,2026-08-05
20150904,1.45,2026-08-05
20150907,1.47,2026-08-05
20150908,1.49,2026-08-05
20150909,1.48,2026-08-05
20150910,1.49,2026-08-05
20150911,1.49,2026-08-05
20150914,1.49,2026-08-05
20150915,1.49,2026-08-05
20150916,1.48,2026-08-05
20150917,1.48,2026-08-05
20150918,1.48,2026-08-05
20150921,1.48,2026-08-05
20150922,1.48,2026-08-05
20150923,1.48,2026-08-05
20150924,1.49,2026-08-05
20150925,1.47,2026-08-05
20150930,1.49,2026-08-05
20151001,1.47,2026-08-05
20151002,1.46,2026-08-05
20151005,1.47,2026-08-05
20151006,1.5,2026-08-05
20151007,1.49,2026-08-05
20151008,1.48,2026-08-05
20151012,1.48,2026-08-05
20151013,1.48,2026-08-05
20151014,1.48,2026-08-05
20151015,1.48,2026-08-05
20151016,1.49,2026-08-05
20151019,1.49,2026-08-05
20151020,1.49,2026-08-05
20151021,1.49,2026-08-05
20151022,1.49,2026-08-05
20151023,1.49,2026-08-05
20151026,1.48,2026-08-05
20151027,1.48,2026-08-05
20151028,1.48,2026-08-05
20151029,1.48,2026-08-05
20151030,1.5,2026-08-05
20151102,1.5,2026-08-05
20151103,1.5,2026-08-05
20151104,1.5,2026-08-05
20151105,1.49,2026-08-05
20151106,1.49,2026-08-05
20151109,1.5,2026-08-05
20151110,1.49,2026-08-05
20151111,1.49,2026-08-05
20151112,1.5,2026-08-05
20151113,1.49,2026-08-05
20151116,1.49,2026-08-05
20151117,1.49,2026-08-05
20151118,1.49,2026-08-05
20151119,1.49,2026-08-05
20151120,1.49,2026-08-05
20151123,1.49,2026-08-05
20151124,1.49,2026-08-05
20151125,1.5,2026-08-05
20151126,1.49,2026-08-05
20151127,1.49,2026-08-05
20151130,1.5,2026-08-05
20151201,1.48,2026-08-05
20151202,1.44,2026-08-05
20151203,1.45,2026-08-05
20151204,1.4,2026-08-05
20151207,1.44,2026-08-05
20151208,1.46,2026-08-05
20151209,1.46,2026-08-05
20151210,1.48,2026-08-05
20151211,1.48,2026-08-05
20151214,1.48,2026-08-05
20151215,1.46,2026-08-05
20151216,1.46,2026-08-05
20151217,1.46,2026-08-05
20151218,1.48,2026-08-05
20151221,1.48,2026-08-05
20151222,1.48,2026-08-05
20151223,1.49,2026-08-05
20151224,1.49,2026-08-05
20151228,1.49,2026-08-05
20151229,1.49,2026-08-05
20151230,1.49,2026-08-05
20151231,1.52,2026-08-05
20160104,1.48,2026-08-05
20160105,1.49,2026-08-05
20160106,1.49,2026-08-05
20160107,1.49,2026-08-05
20160108,1.49,2026-08-05
20160111,1.49,2026-08-05
20160112,1.5,2026-08-05
20160113,1.5,2026-08-05
20160114,1.49,2026-08-05
20160115,1.5,2026-08-05
20160118,1.5,2026-08-05
20160119,1.48,2026-08-05
20160120,1.49,2026-08-05
20160121,1.49,2026-08-05
20160122,1.48,2026-08-05
20160125,1.48,2026-08-05
20160126,1.48,2026-08-05
20160127,1.48,2026-08-05
20160128,1.48,2026-08-05
20160129,1.5,2026-08-05
20160201,1.49,2026-08-05
20160202,1.49,2026-08-05
20160203,1.49,2026-08-05
20160204,1.51,2026-08-05
20160205,1.47,2026-08-05
20160211,1.49,2026-08-05
20160212,1.48,2026-08-05
20160215,1.48,2026-08-05
20160216,1.47,2026-08-05
20160217,1.48,2026-08-05
20160218,1.48,2026-08-05
20160219,1.47,2026-08-05
20160222,1.48,2026-08-05
20160223,1.49,2026-08-05
20160224,1.49,2026-08-05
20160225,1.49,2026-08-05
20160226,1.5,2026-08-05
20160229,1.52,2026-08-05
20160302,1.5,2026-08-05
20160303,1.49,2026-08-05
20160304,1.49,2026-08-05
20160307,1.49,2026-08-05
20160308,1.49,2026-08-05
20160309,1.48,2026-08-05
20160310,1.5,2026-08-05
20160311,1.48,2026-08-05
20160314,1.48,2026-08-05
20160315,1.48,2026-08-05
20160316,1.48,2026-08-05
20160317,1.48,2026-08-05
20160318,1.49,2026-08-05
20160321,1.49,2026-08-05
20160322,1.49,2026-08-05
20160323,1.49,2026-08-05
20160324,1.49,2026-08-05
20160325,1.49,2026-08-05
20160328,1.49,2026-08-05
20160329,1.49,2026-08-05
20160330,1.51,2026-08-05
20160331,1.53,2026-08-05
20160401,1.5,2026-08-05
20160404,1.46,2026-08-05
20160405,1.49,2026-08-05
20160406,1.48,2026-08-05
20160407,1.48,2026-08-05
20160408,1.48,2026-08-05
20160411,1.48,2026-08-05
20160412,1.48,2026-08-05
20160414,1.49,2026-08-05
20160415,1.48,2026-08-05
20160418,1.49,2026-08-05
20160419,1.48,2026-08-05
20160420,1.49,2026-08-05
20160421,1.48,2026-08-05
20160422,1.48,2026-08-05
20160425,1.49,2026-08-05
20160426,1.49,2026-08-05
20160427,1.48,2026-08-05
20160428,1.48,2026-08-05
20160429,1.5,2026-08-05
20160502,1.48,2026-08-05
20160503,1.48,2026-08-05
20160504,1.48,2026-08-05
20160509,1.48,2026-08-05
20160510,1.5,2026-08-05
20160511,1.54,2026-08-05
20160512,1.49,2026-08-05
20160513,1.49,2026-08-05
20160516,1.49,2026-08-05
20160517,1.49,2026-08-05
20160518,1.49,2026-08-05
20160519,1.49,2026-08-05
20160520,1.49,2026-08-05
20160523,1.49,2026-08-05
20160524,1.49,2026-08-05
20160525,1.49,2026-08-05
20160526,1.49,2026-08-05
20160527,1.48,2026-08-05
20160530,1.48,2026-08-05
20160531,1.48,2026-08-05
20160601,1.48,2026-08-05
20160602,1.49,2026-08-05
20160603,1.47,2026-08-05
20160607,1.49,2026-08-05
20160608,1.48,2026-08-05
20160609,1.24,2026-08-05
20160610,1.24,2026-08-05
20160613,1.24,2026-08-05
20160614,1.24,2026-08-05
20160615,1.24,2026-08-05
20160616,1.24,2026-08-05
20160617,1.24,2026-08-05
20160620,1.24,2026-08-05
20160621,1.24,2026-08-05
20160622,1.24,2026-08-05
20160623,1.24,2026-08-05
20160624,1.24,2026-08-05
20160627,1.24,2026-08-05
20160628,1.22,2026-08-05
20160629,1.22,2026-08-05
20160630,1.23,2026-08-05
20160701,1.2,2026-08-05
20160704,1.2,2026-08-05
20160705,1.23,2026-08-05
20160706,1.23,2026-08-05
20160707,1.23,2026-08-05
20160708,1.23,2026-08-05
20160711,1.23,2026-08-05
20160712,1.23,2026-08-05
