TIME,DATA_VALUE,retrieved_at
20110920,3.48,2026-08-05
20110921,3.48,2026-08-05
20110922,3.48,2026-08-05
20110923,3.46,2026-08-05
20110926,3.5,2026-08-05
20110927,3.48,2026-08-05
20110928,3.53,2026-08-05
20110929,3.55,2026-08-05
20110930,3.56,2026-08-05
20111004,3.53,2026-08-05
20111005,3.52,2026-08-05
20111006,3.5,2026-08-05
20111007,3.5,2026-08-05
20111010,3.5,2026-08-05
20111011,3.5,2026-08-05
20111012,3.48,2026-08-05
20111013,3.47,2026-08-05
20111014,3.47,2026-08-05
20111017,3.5,2026-08-05
20111018,3.5,2026-08-05
20111019,3.5,2026-08-05
20111020,3.5,2026-08-05
20111021,3.53,2026-08-05
20111024,3.56,2026-08-05
20111025,3.56,2026-08-05
20111026,3.56,2026-08-05
20111027,3.57,2026-08-05
20111028,3.59,2026-08-05
20111031,3.58,2026-08-05
20111101,3.56,2026-08-05
20111102,3.56,2026-08-05
20111103,3.53,2026-08-05
20111104,3.53,2026-08-05
20111107,3.52,2026-08-05
20111108,3.51,2026-08-05
20111109,3.5,2026-08-05
20111110,3.46,2026-08-05
20111111,3.48,2026-08-05
20111114,3.49,2026-08-05
20111115,3.47,2026-08-05
20111116,3.45,2026-08-05
20111117,3.46,2026-08-05
20111118,3.45,2026-08-05
20111121,3.45,2026-08-05
20111122,3.46,2026-08-05
20111123,3.45,2026-08-05
20111124,3.46,2026-08-05
20111125,3.49,2026-08-05
20111128,3.51,2026-08-05
20111129,3.51,2026-08-05
20111130,3.48,2026-08-05
20111201,3.49,2026-08-05
20111202,3.47,2026-08-05
20111205,3.47,2026-08-05
20111206,3.47,2026-08-05
20111207,3.46,2026-08-05
20111208,3.47,2026-08-05
20111209,3.47,2026-08-05
20111212,3.47,2026-08-05
20111213,3.46,2026-08-05
20111214,3.45,2026-08-05
20111215,3.45,2026-08-05
20111216,3.45,2026-08-05
20111219,3.51,2026-08-05
20111220,3.48,2026-08-05
20111221,3.47,2026-08-05
20111222,3.48,2026-08-05
20111223,3.49,2026-08-05
20111226,3.52,2026-08-05
20111227,3.52,2026-08-05
20111228,3.52,2026-08-05
20111229,3.5,2026-08-05
20111230,3.5,2026-08-05
20120102,3.48,2026-08-05
20120103,3.47,2026-08-05
20120104,3.46,2026-08-05
20120105,3.46,2026-08-05
20120106,3.47,2026-08-05
20120109,3.47,2026-08-05
20120110,3.47,2026-08-05
20120111,3.47,2026-08-05
20120112,3.47,2026-08-05
20120113,3.46,2026-08-05
20120116,3.45,2026-08-05
20120117,3.46,2026-08-05
20120118,3.45,2026-08-05
20120119,3.45,2026-08-05
20120120,3.46,2026-08-05
20120125,3.47,2026-08-05
20120126,3.46,2026-08-05
20120127,3.45,2026-08-05
20120130,3.44,2026-08-05
20120131,3.45,2026-08-05
20120201,3.44,2026-08-05
20120202,3.44,2026-08-05
20120203,3.44,2026-08-05
20120206,3.45,2026-08-05
20120207,3.46,2026-08-05
20120208,3.47,2026-08-05
20120209,3.47,2026-08-05
20120210,3.46,2026-08-05
20120213,3.46,2026-08-05
20120214,3.45,2026-08-05
20120215,3.46,2026-08-05
20120216,3.44,2026-08-05
20120217,3.45,2026-08-05
20120220,3.46,2026-08-05
20120221,3.46,2026-08-05
20120222,3.46,2026-08-05
20120223,3.45,2026-08-05
20120224,3.46,2026-08-05
20120227,3.46,2026-08-05
20120228,3.45,2026-08-05
20120229,3.47,2026-08-05
20120302,3.48,2026-08-05
20120305,3.5,2026-08-05
20120306,3.5,2026-08-05
20120307,3.5,2026-08-05
20120308,3.49,2026-08-05
20120309,3.5,2026-08-05
20120312,3.48,2026-08-05
20120313,3.48,2026-08-05
20120314,3.51,2026-08-05
20120315,3.54,2026-08-05
20120316,3.55,2026-08-05
20120319,3.57,2026-08-05
20120320,3.56,2026-08-05
20120321,3.58,2026-08-05
20120322,3.59,2026-08-05
20120323,3.6,2026-08-05
20120326,3.59,2026-08-05
20120327,3.59,2026-08-05
20120328,3.56,2026-08-05
20120329,3.55,2026-08-05
20120330,3.53,2026-08-05
20120402,3.53,2026-08-05
20120403,3.51,2026-08-05
20120404,3.51,2026-08-05
20120405,3.51,2026-08-05
20120406,3.49,2026-08-05
20120409,3.45,2026-08-05
20120410,3.45,2026-08-05
20120412,3.45,2026-08-05
20120413,3.45,2026-08-05
20120416,3.44,2026-08-05
20120417,3.44,2026-08-05
20120418,3.45,2026-08-05
20120419,3.45,2026-08-05
20120420,3.44,2026-08-05
20120423,3.48,2026-08-05
20120424,3.48,2026-08-05
20120425,3.49,2026-08-05
20120426,3.49,2026-08-05
20120427,3.47,2026-08-05
20120430,3.47,2026-08-05
20120502,3.47,2026-08-05
20120503,3.45,2026-08-05
20120504,3.44,2026-08-05
20120507,3.4,2026-08-05
20120508,3.41,2026-08-05
20120509,3.4,2026-08-05
20120510,3.39,2026-08-05
20120511,3.38,2026-08-05
20120514,3.39,2026-08-05
20120515,3.39,2026-08-05
20120516,3.39,2026-08-05
20120517,3.4,2026-08-05
20120518,3.37,2026-08-05
20120521,3.38,2026-08-05
20120522,3.37,2026-08-05
20120523,3.36,2026-08-05
20120524,3.35,2026-08-05
20120525,3.35,2026-08-05
20120529,3.34,2026-08-05
20120530,3.34,2026-08-05
20120531,3.32,2026-08-05
20120601,3.3,2026-08-05
20120604,3.28,2026-08-05
20120605,3.29,2026-08-05
20120607,3.3,2026-08-05
20120608,3.27,2026-08-05
20120611,3.3,2026-08-05
20120612,3.28,2026-08-05
20120613,3.29,2026-08-05
20120614,3.28,2026-08-05
20120615,3.27,2026-08-05
20120618,3.28,2026-08-05
20120619,3.27,2026-08-05
20120620,3.28,2026-08-05
20120621,3.28,2026-08-05
20120622,3.27,2026-08-05
20120625,3.27,2026-08-05
20120626,3.27,2026-08-05
20120627,3.27,2026-08-05
20120628,3.27,2026-08-05
20120629,3.29,2026-08-05
20120702,3.29,2026-08-05
20120703,3.29,2026-08-05
20120704,3.28,2026-08-05
20120705,3.28,2026-08-05
20120706,3.25,2026-08-05
20120709,3.23,2026-08-05
20120710,3.23,2026-08-05
20120711,3.21,2026-08-05
20120712,2.98,2026-08-05
20120713,2.97,2026-08-05
20120716,2.97,2026-08-05
20120717,2.94,2026-08-05
20120718,2.91,2026-08-05
20120719,2.89,2026-08-05
20120720,2.87,2026-08-05
20120723,2.81,2026-08-05
20120724,2.81,2026-08-05
20120725,2.78,2026-08-05
20120726,2.8,2026-08-05
20120727,2.85,2026-08-05
20120730,2.85,2026-08-05
20120731,2.83,2026-08-05
20120801,2.8,2026-08-05
20120802,2.77,2026-08-05
20120803,2.75,2026-08-05
20120806,2.76,2026-08-05
20120807,2.75,2026-08-05
20120808,2.74,2026-08-05
20120809,2.78,2026-08-05
20120810,2.77,2026-08-05
20120813,2.81,2026-08-05
20120814,2.85,2026-08-05
20120816,2.92,2026-08-05
20120817,2.92,2026-08-05
20120820,2.94,2026-08-05
20120821,2.91,2026-08-05
20120822,2.91,2026-08-05
20120823,2.9,2026-08-05
20120824,2.88,2026-08-05
20120827,2.87,2026-08-05
20120828,2.87,2026-08-05
20120829,2.85,2026-08-05
20120830,2.84,2026-08-05
20120831,2.82,2026-08-05
20120903,2.81,2026-08-05
20120904,2.81,2026-08-05
20120905,2.79,2026-08-05
20120906,2.8,2026-08-05
20120907,2.84,2026-08-05
20120910,2.82,2026-08-05
20120911,2.8,2026-08-05
20120912,2.81,2026-08-05
20120913,2.86,2026-08-05
20120914,2.85,2026-08-05
20120917,2.88,2026-08-05
20120918,2.86,2026-08-05
20120919,2.88,2026-08-05
20120920,2.84,2026-08-05
20120921,2.85,2026-08-05
20120924,2.84,2026-08-05
20120925,2.84,2026-08-05
20120926,2.84,2026-08-05
20120927,2.86,2026-08-05
20120928,2.84,2026-08-05
20121002,2.81,2026-08-05
20121004,2.8,2026-08-05
20121005,2.81,2026-08-05
20121008,2.81,2026-08-05
20121009,2.81,2026-08-05
20121010,2.75,2026-08-05
20121011,2.77,2026-08-05
20121012,2.79,2026-08-05
20121015,2.78,2026-08-05
20121016,2.8,2026-08-05
20121017,2.82,2026-08-05
20121018,2.84,2026-08-05
20121019,2.82,2026-08-05
20121022,2.83,2026-08-05
20121023,2.81,2026-08-05
20121024,2.8,2026-08-05
20121025,2.8,2026-08-05
20121026,2.78,2026-08-05
20121029,2.79,2026-08-05
20121030,2.79,2026-08-05
20121031,2.78,2026-08-05
20121101,2.78,2026-08-05
20121102,2.79,2026-08-05
20121105,2.8,2026-08-05
20121106,2.78,2026-08-05
20121107,2.78,2026-08-05
20121108,2.77,2026-08-05
20121109,2.79,2026-08-05
20121112,2.79,2026-08-05
20121113,2.78,2026-08-05
20121114,2.79,2026-08-05
20121115,2.79,2026-08-05
20121116,2.78,2026-08-05
20121119,2.79,2026-08-05
20121120,2.8,2026-08-05
20121121,2.8,2026-08-05
20121122,2.82,2026-08-05
20121123,2.84,2026-08-05
20121126,2.83,2026-08-05
20121127,2.85,2026-08-05
20121128,2.84,2026-08-05
20121129,2.84,2026-08-05
20121130,2.85,2026-08-05
20121203,2.82,2026-08-05
20121204,2.81,2026-08-05
20121205,2.81,2026-08-05
20121206,2.8,2026-08-05
20121207,2.79,2026-08-05
20121210,2.81,2026-08-05
20121211,2.81,2026-08-05
20121212,2.81,2026-08-05
20121213,2.82,2026-08-05
20121214,2.82,2026-08-05
20121217,2.82,2026-08-05
20121218,2.83,2026-08-05
20121220,2.82,2026-08-05
20121221,2.81,2026-08-05
20121224,2.81,2026-08-05
20121226,2.81,2026-08-05
20121227,2.8,2026-08-05
20121228,2.78,2026-08-05
20121231,2.78,2026-08-05
20130102,2.78,2026-08-05
20130103,2.74,2026-08-05
20130104,2.73,2026-08-05
20130107,2.73,2026-08-05
20130108,2.72,2026-08-05
20130109,2.72,2026-08-05
20130110,2.68,2026-08-05
20130111,2.71,2026-08-05
20130114,2.72,2026-08-05
20130115,2.7,2026-08-05
20130116,2.71,2026-08-05
20130117,2.71,2026-08-05
20130118,2.72,2026-08-05
20130121,2.72,2026-08-05
20130122,2.72,2026-08-05
20130123,2.71,2026-08-05
20130124,2.71,2026-08-05
20130125,2.71,2026-08-05
20130128,2.73,2026-08-05
20130129,2.74,2026-08-05
20130130,2.76,2026-08-05
20130131,2.75,2026-08-05
20130201,2.75,2026-08-05
20130204,2.74,2026-08-05
20130205,2.73,2026-08-05
20130206,2.71,2026-08-05
20130207,2.71,2026-08-05
20130208,2.7,2026-08-05
20130212,2.69,2026-08-05
20130213,2.71,2026-08-05
20130214,2.71,2026-08-05
20130215,2.7,2026-08-05
20130218,2.69,2026-08-05
20130219,2.67,2026-08-05
20130220,2.68,2026-08-05
20130221,2.66,2026-08-05
20130222,2.67,2026-08-05
20130225,2.67,2026-08-05
20130226,2.65,2026-08-05
20130227,2.63,2026-08-05
20130228,2.64,2026-08-05
20130304,2.63,2026-08-05
20130305,2.62,2026-08-05
20130306,2.63,2026-08-05
20130307,2.64,2026-08-05
20130308,2.64,2026-08-05
20130311,2.64,2026-08-05
20130312,2.61,2026-08-05
20130313,2.61,2026-08-05
20130314,2.61,2026-08-05
20130315,2.61,2026-08-05
20130318,2.6,2026-08-05
20130319,2.6,2026-08-05
20130320,2.6,2026-08-05
20130321,2.6,2026-08-05
20130322,2.59,2026-08-05
20130325,2.6,2026-08-05
20130326,2.6,2026-08-05
20130327,2.61,2026-08-05
20130328,2.52,2026-08-05
20130329,2.57,2026-08-05
20130401,2.55,2026-08-05
20130402,2.54,2026-08-05
20130403,2.53,2026-08-05
20130404,2.52,2026-08-05
20130405,2.48,2026-08-05
20130408,2.49,2026-08-05
20130409,2.5,2026-08-05
20130410,2.48,2026-08-05
20130411,2.61,2026-08-05
20130412,2.65,2026-08-05
20130415,2.65,2026-08-05
20130416,2.61,2026-08-05
20130417,2.61,2026-08-05
20130418,2.6,2026-08-05
20130419,2.63,2026-08-05
20130422,2.65,2026-08-05
20130423,2.65,2026-08-05
20130424,2.66,2026-08-05
20130425,2.64,2026-08-05
20130426,2.61,2026-08-05
20130429,2.6,2026-08-05
20130430,2.57,2026-08-05
20130502,2.53,2026-08-05
20130503,2.55,2026-08-05
20130506,2.62,2026-08-05
20130507,2.6,2026-08-05
20130508,2.6,2026-08-05
20130509,2.58,2026-08-05
20130510,2.57,2026-08-05
20130513,2.55,2026-08-05
20130514,2.54,2026-08-05
20130515,2.54,2026-08-05
20130516,2.54,2026-08-05
20130520,2.57,2026-08-05
20130521,2.56,2026-08-05
20130522,2.56,2026-08-05
20130523,2.56,2026-08-05
20130524,2.57,2026-08-05
20130527,2.56,2026-08-05
20130528,2.58,2026-08-05
20130529,2.66,2026-08-05
20130530,2.64,2026-08-05
20130531,2.66,2026-08-05
20130603,2.63,2026-08-05
20130604,2.64,2026-08-05
20130605,2.65,2026-08-05
20130607,2.61,2026-08-05
20130610,2.61,2026-08-05
20130611,2.62,2026-08-05
20130612,2.66,2026-08-05
20130613,2.61,2026-08-05
20130614,2.57,2026-08-05
20130617,2.61,2026-08-05
20130618,2.58,2026-08-05
20130619,2.61,2026-08-05
20130620,2.68,2026-08-05
20130621,2.73,2026-08-05
20130624,2.77,2026-08-05
20130625,2.71,2026-08-05
20130626,2.71,2026-08-05
20130627,2.72,2026-08-05
20130628,2.69,2026-08-05
20130701,2.74,2026-08-05
20130702,2.69,2026-08-05
20130703,2.68,2026-08-05
20130704,2.67,2026-08-05
20130705,2.67,2026-08-05
20130708,2.68,2026-08-05
20130709,2.67,2026-08-05
20130710,2.64,2026-08-05
20130711,2.6,2026-08-05
20130712,2.62,2026-08-05
20130715,2.64,2026-08-05
20130716,2.64,2026-08-05
20130717,2.64,2026-08-05
20130718,2.62,2026-08-05
20130719,2.62,2026-08-05
20130722,2.62,2026-08-05
20130723,2.64,2026-08-05
20130724,2.65,2026-08-05
20130725,2.69,2026-08-05
20130726,2.69,2026-08-05
20130729,2.67,2026-08-05
20130730,2.68,2026-08-05
20130731,2.69,2026-08-05
20130801,2.68,2026-08-05
20130802,2.69,2026-08-05
20130805,2.66,2026-08-05
20130806,2.66,2026-08-05
20130807,2.66,2026-08-05
20130808,2.64,2026-08-05
20130809,2.63,2026-08-05
20130812,2.63,2026-08-05
20130813,2.64,2026-08-05
20130814,2.67,2026-08-05
20130816,2.67,2026-08-05
20130819,2.68,2026-08-05
20130820,2.65,2026-08-05
20130821,2.67,2026-08-05
20130822,2.69,2026-08-05
20130823,2.68,2026-08-05
20130826,2.67,2026-08-05
20130827,2.67,2026-08-05
20130828,2.67,2026-08-05
20130829,2.67,2026-08-05
20130830,2.66,2026-08-05
20130902,2.68,2026-08-05
20130903,2.68,2026-08-05
20130904,2.68,2026-08-05
20130905,2.71,2026-08-05
20130906,2.71,2026-08-05
20130909,2.69,2026-08-05
20130910,2.7,2026-08-05
20130911,2.68,2026-08-05
20130912,2.67,2026-08-05
20130913,2.68,2026-08-05
20130916,2.66,2026-08-05
20130917,2.65,2026-08-05
20130923,2.64,2026-08-05
20130924,2.65,2026-08-05
20130925,2.67,2026-08-05
20130926,2.68,2026-08-05
20130927,2.67,2026-08-05
20130930,2.67,2026-08-05
20131001,2.68,2026-08-05
20131002,2.67,2026-08-05
20131004,2.67,2026-08-05
20131007,2.67,2026-08-05
20131008,2.68,2026-08-05
20131010,2.68,2026-08-05
20131011,2.67,2026-08-05
20131014,2.68,2026-08-05
20131015,2.68,2026-08-05
20131016,2.67,2026-08-05
20131017,2.66,2026-08-05
20131018,2.65,2026-08-05
20131021,2.66,2026-08-05
20131022,2.66,2026-08-05
20131023,2.63,2026-08-05
20131024,2.64,2026-08-05
20131025,2.64,2026-08-05
20131028,2.666,2026-08-05
20131029,2.655,2026-08-05
20131030,2.651,2026-08-05
20131031,2.663,2026-08-05
20131101,2.673,2026-08-05
20131104,2.678,2026-08-05
20131105,2.686,2026-08-05
20131106,2.682,2026-08-05
20131107,2.686,2026-08-05
20131108,2.675,2026-08-05
20131111,2.713,2026-08-05
20131112,2.717,2026-08-05
20131113,2.701,2026-08-05
20131114,2.699,2026-08-05
20131115,2.697,2026-08-05
20131118,2.691,2026-08-05
20131119,2.702,2026-08-05
20131120,2.703,2026-08-05
20131121,2.708,2026-08-05
20131122,2.696,2026-08-05
20131125,2.707,2026-08-05
20131126,2.698,2026-08-05
20131127,2.699,2026-08-05
20131128,2.705,2026-08-05
20131129,2.721,2026-08-05
20131202,2.734,2026-08-05
20131203,2.73,2026-08-05
20131204,2.721,2026-08-05
20131205,2.721,2026-08-05
20131206,2.716,2026-08-05
20131209,2.703,2026-08-05
20131210,2.703,2026-08-05
20131211,2.712,2026-08-05
20131212,2.713,2026-08-05
20131213,2.694,2026-08-05
20131216,2.676,2026-08-05
20131217,2.667,2026-08-05
20131218,2.684,2026-08-05
20131219,2.687,2026-08-05
20131220,2.685,2026-08-05
20131223,2.691,2026-08-05
20131224,2.694,2026-08-05
20131226,2.697,2026-08-05
20131227,2.675,2026-08-05
20131230,2.687,2026-08-05
20131231,2.687,2026-08-05
20140102,2.712,2026-08-05
20140103,2.71,2026-08-05
20140106,2.672,2026-08-05
20140107,2.668,2026-08-05
20140108,2.644,2026-08-05
20140109,2.655,2026-08-05
20140110,2.658,2026-08-05
20140113,2.651,2026-08-05
20140114,2.657,2026-08-05
20140115,2.656,2026-08-05
20140116,2.647,2026-08-05
20140117,2.65,2026-08-05
20140120,2.654,2026-08-05
20140121,2.659,2026-08-05
20140122,2.667,2026-08-05
20140123,2.663,2026-08-05
20140124,2.647,2026-08-05
20140127,2.665,2026-08-05
20140128,2.663,2026-08-05
20140129,2.666,2026-08-05
20140203,2.665,2026-08-05
20140204,2.651,2026-08-05
20140205,2.651,2026-08-05
20140206,2.649,2026-08-05
20140207,2.652,2026-08-05
20140210,2.647,2026-08-05
20140211,2.645,2026-08-05
20140212,2.649,2026-08-05
20140213,2.647,2026-08-05
20140214,2.647,2026-08-05
20140217,2.652,2026-08-05
20140218,2.655,2026-08-05
20140219,2.65,2026-08-05
20140220,2.65,2026-08-05
20140221,2.66,2026-08-05
20140224,2.658,2026-08-05
20140225,2.656,2026-08-05
20140226,2.659,2026-08-05
20140227,2.655,2026-08-05
20140228,2.658,2026-08-05
20140303,2.679,2026-08-05
20140304,2.685,2026-08-05
20140305,2.68,2026-08-05
20140306,2.68,2026-08-05
20140307,2.681,2026-08-05
20140310,2.677,2026-08-05
20140311,2.674,2026-08-05
20140312,2.666,2026-08-05
20140313,2.664,2026-08-05
20140314,2.641,2026-08-05
20140317,2.658,2026-08-05
20140318,2.655,2026-08-05
20140319,2.653,2026-08-05
20140320,2.663,2026-08-05
20140321,2.667,2026-08-05
20140324,2.669,2026-08-05
20140325,2.664,2026-08-05
20140326,2.668,2026-08-05
20140327,2.665,2026-08-05
20140328,2.663,2026-08-05
20140331,2.665,2026-08-05
20140401,2.665,2026-08-05
20140402,2.668,2026-08-05
20140403,2.668,2026-08-05
20140404,2.665,2026-08-05
20140407,2.655,2026-08-05
20140408,2.655,2026-08-05
20140409,2.647,2026-08-05
20140410,2.65,2026-08-05
20140411,2.65,2026-08-05
20140414,2.656,2026-08-05
20140415,2.659,2026-08-05
20140416,2.662,2026-08-05
20140417,2.659,2026-08-05
20140418,2.663,2026-08-05
20140421,2.666,2026-08-05
20140422,2.668,2026-08-05
20140423,2.672,2026-08-05
20140424,2.674,2026-08-05
20140425,2.672,2026-08-05
20140428,2.673,2026-08-05
20140429,2.671,2026-08-05
20140430,2.67,2026-08-05
20140502,2.661,2026-08-05
20140507,2.658,2026-08-05
20140508,2.658,2026-08-05
20140509,2.654,2026-08-05
20140512,2.658,2026-08-05
20140513,2.661,2026-08-05
20140514,2.66,2026-08-05
20140515,2.651,2026-08-05
20140516,2.656,2026-08-05
20140519,2.659,2026-08-05
20140520,2.665,2026-08-05
20140521,2.664,2026-08-05
20140522,2.667,2026-08-05
20140523,2.659,2026-08-05
20140526,2.659,2026-08-05
20140527,2.66,2026-08-05
20140528,2.659,2026-08-05
20140529,2.654,2026-08-05
20140530,2.659,2026-08-05
20140602,2.663,2026-08-05
20140603,2.666,2026-08-05
20140605,2.669,2026-08-05
20140609,2.668,2026-08-05
20140610,2.657,2026-08-05
20140611,2.658,2026-08-05
20140612,2.642,2026-08-05
20140613,2.623,2026-08-05
20140616,2.616,2026-08-05
20140617,2.618,2026-08-05
20140618,2.617,2026-08-05
20140619,2.604,2026-08-05
20140620,2.597,2026-08-05
20140623,2.605,2026-08-05
20140624,2.603,2026-08-05
20140625,2.611,2026-08-05
20140626,2.614,2026-08-05
20140627,2.607,2026-08-05
20140630,2.599,2026-08-05
20140701,2.597,2026-08-05
20140702,2.557,2026-08-05
20140703,2.561,2026-08-05
20140704,2.561,2026-08-05
20140707,2.559,2026-08-05
20140708,2.563,2026-08-05
20140709,2.542,2026-08-05
20140710,2.523,2026-08-05
20140711,2.518,2026-08-05
20140714,2.52,2026-08-05
20140715,2.514,2026-08-05
20140716,2.509,2026-08-05
20140717,2.46,2026-08-05
20140718,2.46,2026-08-05
20140721,2.458,2026-08-05
20140722,2.452,2026-08-05
20140723,2.419,2026-08-05
20140724,2.435,2026-08-05
20140725,2.428,2026-08-05
20140728,2.43,2026-08-05
20140729,2.433,2026-08-05
20140730,2.425,2026-08-05
20140731,2.422,2026-08-05
20140801,2.418,2026-08-05
20140804,2.41,2026-08-05
20140805,2.388,2026-08-05
20140806,2.391,2026-08-05
20140807,2.382,2026-08-05
20140808,2.368,2026-08-05
20140811,2.372,2026-08-05
20140812,2.374,2026-08-05
20140813,2.371,2026-08-05
20140814,2.376,2026-08-05
20140818,2.385,2026-08-05
20140819,2.388,2026-08-05
20140820,2.386,2026-08-05
20140821,2.388,2026-08-05
20140822,2.384,2026-08-05
20140825,2.375,2026-08-05
20140826,2.364,2026-08-05
20140827,2.359,2026-08-05
20140828,2.361,2026-08-05
20140829,2.354,2026-08-05
20140901,2.357,2026-08-05
20140902,2.355,2026-08-05
20140903,2.363,2026-08-05
20140904,2.365,2026-08-05
20140905,2.349,2026-08-05
20140911,2.343,2026-08-05
20140912,2.286,2026-08-05
20140915,2.284,2026-08-05
20140916,2.263,2026-08-05
20140917,2.26,2026-08-05
20140918,2.255,2026-08-05
20140919,2.253,2026-08-05
20140922,2.242,2026-08-05
20140923,2.235,2026-08-05
20140924,2.231,2026-08-05
20140925,2.228,2026-08-05
20140926,2.224,2026-08-05
20140929,2.225,2026-08-05
20140930,2.211,2026-08-05
20141001,2.153,2026-08-05
20141002,2.158,2026-08-05
20141006,2.166,2026-08-05
20141007,2.176,2026-08-05
20141008,2.177,2026-08-05
20141010,2.163,2026-08-05
20141013,2.159,2026-08-05
20141014,2.163,2026-08-05
20141015,2.158,2026-08-05
20141016,2.13,2026-08-05
20141017,2.129,2026-08-05
20141020,2.132,2026-08-05
20141021,2.123,2026-08-05
20141022,2.121,2026-08-05
20141023,2.11,2026-08-05
20141024,2.104,2026-08-05
20141027,2.111,2026-08-05
20141028,2.111,2026-08-05
20141029,2.11,2026-08-05
20141030,2.104,2026-08-05
20141031,2.084,2026-08-05
20141103,2.074,2026-08-05
20141104,2.052,2026-08-05
20141105,2.045,2026-08-05
20141106,2.031,2026-08-05
20141107,2.028,2026-08-05
20141110,2.036,2026-08-05
20141111,2.065,2026-08-05
20141112,2.078,2026-08-05
20141113,2.083,2026-08-05
20141114,2.075,2026-08-05
20141117,2.067,2026-08-05
20141118,2.058,2026-08-05
20141119,2.059,2026-08-05
20141120,2.046,2026-08-05
20141121,2.051,2026-08-05
20141124,2.027,2026-08-05
20141125,2.02,2026-08-05
20141126,2.017,2026-08-05
20141127,2.027,2026-08-05
20141128,2.009,2026-08-05
20141201,2.015,2026-08-05
20141202,2.025,2026-08-05
20141203,2.056,2026-08-05
20141204,2.077,2026-08-05
20141205,2.077,2026-08-05
20141208,2.109,2026-08-05
20141209,2.086,2026-08-05
20141210,2.093,2026-08-05
20141211,2.071,2026-08-05
20141212,2.071,2026-08-05
20141215,2.077,2026-08-05
20141216,2.077,2026-08-05
20141217,2.1,2026-08-05
20141218,2.123,2026-08-05
20141219,2.116,2026-08-05
20141222,2.108,2026-08-05
20141223,2.115,2026-08-05
20141224,2.112,2026-08-05
20141226,2.118,2026-08-05
20141229,2.104,2026-08-05
20141230,2.088,2026-08-05
20141231,2.087,2026-08-05
20150102,2.091,2026-08-05
20150105,2.068,2026-08-05
20150106,2.04,2026-08-05
20150107,2.038,2026-08-05
20150108,2.036,2026-08-05
20150109,2.028,2026-08-05
20150112,1.989,2026-08-05
20150113,1.988,2026-08-05
20150114,1.959,2026-08-05
20150115,2.002,2026-08-05
20150116,1.983,2026-08-05
20150119,1.991,2026-08-05
20150120,1.981,2026-08-05
20150121,1.991,2026-08-05
20150122,2.001,2026-08-05
20150123,1.979,2026-08-05
20150126,1.975,2026-08-05
20150127,1.983,2026-08-05
20150128,1.974,2026-08-05
20150129,1.971,2026-08-05
20150130,1.963,2026-08-05
20150202,1.967,2026-08-05
20150203,1.939,2026-08-05
20150204,1.945,2026-08-05
20150205,1.946,2026-08-05
20150206,1.939,2026-08-05
20150209,1.95,2026-08-05
20150210,1.991,2026-08-05
20150211,1.99,2026-08-05
20150212,2.006,2026-08-05
20150213,1.998,2026-08-05
20150216,2.023,2026-08-05
20150217,2.005,2026-08-05
20150223,2.017,2026-08-05
20150224,2.013,2026-08-05
20150225,1.999,2026-08-05
20150226,1.999,2026-08-05
20150227,1.999,2026-08-05
20150302,1.978,2026-08-05
20150303,1.973,2026-08-05
20150304,1.968,2026-08-05
20150305,1.958,2026-08-05
20150306,1.93,2026-08-05
20150309,1.92,2026-08-05
20150310,1.912,2026-08-05
20150311,1.87,2026-08-05
20150312,1.838,2026-08-05
20150313,1.822,2026-08-05
20150316,1.812,2026-08-05
20150317,1.814,2026-08-05
20150318,1.8,2026-08-05
20150319,1.783,2026-08-05
20150320,1.772,2026-08-05
20150323,1.769,2026-08-05
20150324,1.766,2026-08-05
20150325,1.755,2026-08-05
20150326,1.756,2026-08-05
20150327,1.751,2026-08-05
20150330,1.733,2026-08-05
20150331,1.715,2026-08-05
20150401,1.706,2026-08-05
20150402,1.701,2026-08-05
20150403,1.699,2026-08-05
20150406,1.694,2026-08-05
20150407,1.69,2026-08-05
20150408,1.694,2026-08-05
20150409,1.674,2026-08-05
20150410,1.68,2026-08-05
20150413,1.692,2026-08-05
20150414,1.697,2026-08-05
20150415,1.695,2026-08-05
20150416,1.698,2026-08-05
20150417,1.676,2026-08-05
20150420,1.678,2026-08-05
20150421,1.684,2026-08-05
20150422,1.684,2026-08-05
20150423,1.705,2026-08-05
20150424,1.72,2026-08-05
20150427,1.727,2026-08-05
20150428,1.757,2026-08-05
20150429,1.765,2026-08-05
20150430,1.762,2026-08-05
20150504,1.783,2026-08-05
20150506,1.816,2026-08-05
20150507,1.799,2026-08-05
20150508,1.744,2026-08-05
20150511,1.742,2026-08-05
20150512,1.773,2026-08-05
20150513,1.727,2026-08-05
20150514,1.724,2026-08-05
20150515,1.74,2026-08-05
20150518,1.744,2026-08-05
20150519,1.751,2026-08-05
20150520,1.736,2026-08-05
20150521,1.739,2026-08-05
20150522,1.735,2026-08-05
20150526,1.723,2026-08-05
20150527,1.711,2026-08-05
20150528,1.709,2026-08-05
20150529,1.677,2026-08-05
20150601,1.676,2026-08-05
20150602,1.651,2026-08-05
20150603,1.661,2026-08-05
20150604,1.661,2026-08-05
20150605,1.648,2026-08-05
20150608,1.633,2026-08-05
20150609,1.627,2026-08-05
20150610,1.633,2026-08-05
20150611,1.63,2026-08-05
20150612,1.607,2026-08-05
20150615,1.607,2026-08-05
20150616,1.608,2026-08-05
20150617,1.62,2026-08-05
20150618,1.609,2026-08-05
20150619,1.604,2026-08-05
20150622,1.621,2026-08-05
